"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 09 01:40:32 GMT 2024","Sat Nov 09 01:40:33 GMT 2024","728","Command line suite","Command line test","APITest","APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Sat Nov 09 01:40:34 GMT 2024","Sat Nov 09 01:40:35 GMT 2024","656","Command line suite","Command line test","APITest","APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Sat Nov 09 01:40:39 GMT 2024","Sat Nov 09 01:40:40 GMT 2024","653","Command line suite","Command line test","APITest","APITest","UserLogout_POST","UserLogout_POST",""
"passed","Sat Nov 09 01:40:32 GMT 2024","Sat Nov 09 01:40:32 GMT 2024","660","Command line suite","Command line test","APITest","APITest","Language_GET","Language_GET",""
"passed","Sat Nov 09 01:40:38 GMT 2024","Sat Nov 09 01:40:39 GMT 2024","880","Command line suite","Command line test","APITest","APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Sat Nov 09 01:40:40 GMT 2024","Sat Nov 09 01:40:40 GMT 2024","662","Command line suite","Command line test","APITest","APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Sat Nov 09 01:40:33 GMT 2024","Sat Nov 09 01:40:34 GMT 2024","692","Command line suite","Command line test","APITest","APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Sat Nov 09 01:40:28 GMT 2024","Sat Nov 09 01:40:31 GMT 2024","2676","Command line suite","Command line test","APITest","APITest","LoginUser_POST","LoginUser_POST",""
"passed","Sat Nov 09 01:40:37 GMT 2024","Sat Nov 09 01:40:38 GMT 2024","1504","Command line suite","Command line test","APITest","APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Sat Nov 09 01:40:31 GMT 2024","Sat Nov 09 01:40:32 GMT 2024","683","Command line suite","Command line test","APITest","APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Sat Nov 09 01:40:35 GMT 2024","Sat Nov 09 01:40:37 GMT 2024","2016","Command line suite","Command line test","APITest","APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
