"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 05 15:36:52 GMT 2024","Tue Nov 05 15:36:53 GMT 2024","724","Command line suite","Command line test","APITest","APITest","Language_GET","Language_GET",""
"passed","Tue Nov 05 15:36:54 GMT 2024","Tue Nov 05 15:36:54 GMT 2024","777","Command line suite","Command line test","APITest","APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Tue Nov 05 15:36:54 GMT 2024","Tue Nov 05 15:36:55 GMT 2024","690","Command line suite","Command line test","APITest","APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Tue Nov 05 15:36:58 GMT 2024","Tue Nov 05 15:37:00 GMT 2024","1991","Command line suite","Command line test","APITest","APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Tue Nov 05 15:36:49 GMT 2024","Tue Nov 05 15:36:51 GMT 2024","2884","Command line suite","Command line test","APITest","APITest","LoginUser_POST","LoginUser_POST",""
"passed","Tue Nov 05 15:37:01 GMT 2024","Tue Nov 05 15:37:02 GMT 2024","727","Command line suite","Command line test","APITest","APITest","UserLogout_POST","UserLogout_POST",""
"passed","Tue Nov 05 15:36:55 GMT 2024","Tue Nov 05 15:36:58 GMT 2024","3148","Command line suite","Command line test","APITest","APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Tue Nov 05 15:37:02 GMT 2024","Tue Nov 05 15:37:03 GMT 2024","695","Command line suite","Command line test","APITest","APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Tue Nov 05 15:37:00 GMT 2024","Tue Nov 05 15:37:01 GMT 2024","1022","Command line suite","Command line test","APITest","APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Tue Nov 05 15:36:51 GMT 2024","Tue Nov 05 15:36:52 GMT 2024","728","Command line suite","Command line test","APITest","APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Tue Nov 05 15:36:53 GMT 2024","Tue Nov 05 15:36:54 GMT 2024","764","Command line suite","Command line test","APITest","APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
