"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 08 06:25:59 GMT 2024","Fri Nov 08 06:26:00 GMT 2024","745","Command line suite","Command line test","APITest","APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Fri Nov 08 06:26:07 GMT 2024","Fri Nov 08 06:26:07 GMT 2024","702","Command line suite","Command line test","APITest","APITest","UserLogout_POST","UserLogout_POST",""
"passed","Fri Nov 08 06:25:58 GMT 2024","Fri Nov 08 06:25:59 GMT 2024","720","Command line suite","Command line test","APITest","APITest","Language_GET","Language_GET",""
"passed","Fri Nov 08 06:26:03 GMT 2024","Fri Nov 08 06:26:06 GMT 2024","2501","Command line suite","Command line test","APITest","APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Fri Nov 08 06:25:54 GMT 2024","Fri Nov 08 06:25:57 GMT 2024","2933","Command line suite","Command line test","APITest","APITest","LoginUser_POST","LoginUser_POST",""
"passed","Fri Nov 08 06:25:59 GMT 2024","Fri Nov 08 06:25:59 GMT 2024","775","Command line suite","Command line test","APITest","APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"failed","Fri Nov 08 06:26:01 GMT 2024","Fri Nov 08 06:26:03 GMT 2024","2345","Command line suite","Command line test","APITest","APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Fri Nov 08 06:26:06 GMT 2024","Fri Nov 08 06:26:07 GMT 2024","1099","Command line suite","Command line test","APITest","APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Fri Nov 08 06:26:00 GMT 2024","Fri Nov 08 06:26:01 GMT 2024","701","Command line suite","Command line test","APITest","APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Fri Nov 08 06:25:57 GMT 2024","Fri Nov 08 06:25:58 GMT 2024","784","Command line suite","Command line test","APITest","APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Fri Nov 08 06:26:07 GMT 2024","Fri Nov 08 06:26:08 GMT 2024","711","Command line suite","Command line test","APITest","APITest","ForgotPassword_POST","ForgotPassword_POST",""
