"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 07 06:25:17 GMT 2024","Thu Nov 07 06:25:18 GMT 2024","786","Command line suite","Command line test","APITest","APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Thu Nov 07 06:25:10 GMT 2024","Thu Nov 07 06:25:11 GMT 2024","574","Command line suite","Command line test","APITest","APITest","Language_GET","Language_GET",""
"passed","Thu Nov 07 06:25:11 GMT 2024","Thu Nov 07 06:25:12 GMT 2024","660","Command line suite","Command line test","APITest","APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"failed","Thu Nov 07 06:25:13 GMT 2024","Thu Nov 07 06:25:14 GMT 2024","1543","Command line suite","Command line test","APITest","APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Thu Nov 07 06:25:14 GMT 2024","Thu Nov 07 06:25:17 GMT 2024","2859","Command line suite","Command line test","APITest","APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Thu Nov 07 06:25:19 GMT 2024","Thu Nov 07 06:25:19 GMT 2024","558","Command line suite","Command line test","APITest","APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Thu Nov 07 06:25:12 GMT 2024","Thu Nov 07 06:25:12 GMT 2024","600","Command line suite","Command line test","APITest","APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Thu Nov 07 06:25:07 GMT 2024","Thu Nov 07 06:25:10 GMT 2024","2557","Command line suite","Command line test","APITest","APITest","LoginUser_POST","LoginUser_POST",""
"passed","Thu Nov 07 06:25:10 GMT 2024","Thu Nov 07 06:25:10 GMT 2024","588","Command line suite","Command line test","APITest","APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Thu Nov 07 06:25:12 GMT 2024","Thu Nov 07 06:25:13 GMT 2024","563","Command line suite","Command line test","APITest","APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Thu Nov 07 06:25:18 GMT 2024","Thu Nov 07 06:25:19 GMT 2024","565","Command line suite","Command line test","APITest","APITest","UserLogout_POST","UserLogout_POST",""
