"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 07 18:24:32 GMT 2024","Thu Nov 07 18:24:33 GMT 2024","1942","Command line suite","Command line test","APITest","APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Thu Nov 07 18:24:26 GMT 2024","Thu Nov 07 18:24:29 GMT 2024","2586","Command line suite","Command line test","APITest","APITest","LoginUser_POST","LoginUser_POST",""
"passed","Thu Nov 07 18:24:37 GMT 2024","Thu Nov 07 18:24:38 GMT 2024","539","Command line suite","Command line test","APITest","APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Thu Nov 07 18:24:33 GMT 2024","Thu Nov 07 18:24:36 GMT 2024","2196","Command line suite","Command line test","APITest","APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Thu Nov 07 18:24:30 GMT 2024","Thu Nov 07 18:24:30 GMT 2024","620","Command line suite","Command line test","APITest","APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Thu Nov 07 18:24:36 GMT 2024","Thu Nov 07 18:24:37 GMT 2024","860","Command line suite","Command line test","APITest","APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Thu Nov 07 18:24:29 GMT 2024","Thu Nov 07 18:24:29 GMT 2024","570","Command line suite","Command line test","APITest","APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Thu Nov 07 18:24:31 GMT 2024","Thu Nov 07 18:24:32 GMT 2024","547","Command line suite","Command line test","APITest","APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Thu Nov 07 18:24:30 GMT 2024","Thu Nov 07 18:24:31 GMT 2024","584","Command line suite","Command line test","APITest","APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Thu Nov 07 18:24:29 GMT 2024","Thu Nov 07 18:24:30 GMT 2024","567","Command line suite","Command line test","APITest","APITest","Language_GET","Language_GET",""
"passed","Thu Nov 07 18:24:37 GMT 2024","Thu Nov 07 18:24:37 GMT 2024","534","Command line suite","Command line test","APITest","APITest","UserLogout_POST","UserLogout_POST",""
